precio,banos,dormitorios,superficie_total,superficie_construida,estacionamiento,latitud,longitud,comuna
131454000.0,2.0,3.0,120.0,80.0,1.0,-33.593533,-70.546944,Puente Alto
131964120.0,2.0,4.0,142.0,121.0,1.0,-33.602497,-70.700905,San Bernardo
132788160.0,1.0,2.0,100.0,60.0,0.0,-33.501823,-70.623268,San Joaquín
132945120.0,1.0,2.0,154.0,57.0,0.0,-33.534374,-70.788695,Maipú
133416000.0,2.0,3.0,151.0,140.0,0.0,-33.731991,-70.741953,Buin
132945120.0,2.0,3.0,141.0,89.0,0.0,-33.590242,-70.570446,Puente Alto
133416000.0,3.0,3.0,100.0,100.0,0.0,-33.356945,-70.735893,Quilicura
133416000.0,2.0,3.0,168.0,80.0,0.0,-33.591148,-70.538823,Puente Alto
134200800.0,1.0,4.0,160.0,100.0,0.0,-33.286493,-70.872905,Lampa
134357760.0,1.0,3.0,132.0,64.0,0.0,-33.61824,-70.678635,San Bernardo
133416000.0,2.0,3.0,211.0,57.0,0.0,-33.60079,-70.853958,Peñaflor
134750160.0,1.0,3.0,185.0,71.0,1.0,-33.560663,-70.599802,La Florida
134946360.0,2.0,3.0,137.0,62.0,1.0,-33.21738955,-70.68330819,Colina
134946360.0,2.0,3.0,144.0,90.0,0.0,-33.47066,-70.613193,Ñuñoa
134946360.0,1.0,1.0,145.0,99.0,0.0,-33.484864,-70.759972,Maipú
134946360.0,3.0,5.0,218.0,110.0,1.0,-33.401039,-70.628242,Recoleta
134946360.0,1.0,3.0,75.0,45.0,1.0,-33.522143,-70.761338,Maipú
134946360.0,2.0,3.0,120.0,69.0,1.0,-33.551328,-70.604108,La Florida
134946360.0,1.0,3.0,160.0,112.0,1.0,-33.426678,-70.733959,Cerro Navia
134946360.0,2.0,3.0,120.0,77.0,0.0,,,
134946360.0,2.0,4.0,132.0,124.1,0.0,-33.461819,-70.70256,Estación Central
134946360.0,2.0,2.0,63.0,46.0,0.0,-33.461301,-70.733599,Pudahuel
134946360.0,2.0,3.0,194.0,122.0,0.0,-33.554307,-70.599742,La Florida
134946360.0,1.0,3.0,250.0,52.0,1.0,-33.529709,-70.690802,Lo Espejo
135142560.0,3.0,4.0,130.0,90.0,0.0,-33.572655,-70.599487,Puente Alto
134946360.0,1.0,3.0,280.0,190.0,0.0,-33.380336,-70.68599,Conchalí
135378000.0,2.0,4.0,181.0,65.0,0.0,-33.502242,-70.741851,Maipú
135378000.0,1.0,4.0,192.0,160.0,0.0,-33.426596,-70.722935,Cerro Navia
135966600.0,2.0,4.0,145.0,90.0,1.0,-33.50106,-70.601784,Macul
136437480.0,1.0,4.0,200.0,120.0,1.0,-33.40937,-70.677628,Independencia
136947600.0,4.0,4.0,164.0,100.0,0.0,-33.589054,-70.556969,Puente Alto
136947600.0,1.0,3.0,150.0,95.0,0.0,-33.516518,-70.566345,La Florida
137300760.0,2.0,3.0,122.0,108.0,1.0,-33.503952,-70.786026,Maipú
136947600.0,2.0,4.0,162.0,115.8,0.0,-33.460385,-70.568469,La Reina
137183040.0,2.0,3.0,140.0,65.0,0.0,-33.599234,-70.859708,Peñaflor
137340000.0,3.0,3.0,126.0,97.0,1.0,-33.617343,-70.865431,Peñaflor
137340000.0,2.0,3.0,130.0,75.0,0.0,-33.603324,-70.585622,Puente Alto
137340000.0,2.0,3.0,211.0,88.0,0.0,-33.601494,-70.672873,San Bernardo
137340000.0,2.0,3.0,260.0,70.0,0.0,-33.296638,-70.869987,Lampa
137457720.0,3.0,3.0,185.0,100.0,1.0,-33.72897465,-70.72057997,Buin
137340000.0,2.0,3.0,260.0,140.0,1.0,-33.536944,-70.653321,La Cisterna
137653920.0,2.0,3.0,140.0,85.0,1.0,-33.550667,-70.560951,Puente Alto
137967840.0,2.0,3.0,96.0,96.0,1.0,-33.470757,-70.612953,Ñuñoa
137967840.0,2.0,5.0,187.0,187.0,0.0,-33.480001,-70.658152,Pedro Aguirre Cerda
138791880.0,2.0,3.0,226.0,72.0,0.0,-33.643737,-70.698805,San Bernardo
137967840.0,3.0,3.0,96.0,72.0,1.0,-33.54567,-70.791443,Maipú
138948840.0,2.0,6.0,265.0,162.0,0.0,-33.438403,-70.668607,Santiago
139969080.0,1.0,2.0,200.0,80.0,0.0,-33.373798,-70.68264,Conchalí
138948840.0,2.0,4.0,270.0,94.0,1.0,-33.49963249,-70.75119209,Maipú
139772880.0,2.0,3.0,170.0,74.0,0.0,-33.56516072,-70.55723536,Puente Alto
138948840.0,2.0,4.0,227.0,100.0,1.0,-33.504761,-70.760963,Maipú
139969080.0,1.0,3.0,150.0,78.0,1.0,-33.52626,-70.767022,Maipú
139969080.0,2.0,4.0,162.0,108.0,1.0,-33.519577,-70.579857,La Florida
139969080.0,2.0,4.0,272.0,200.0,0.0,-33.410895,-70.673478,Independencia
139969080.0,2.0,3.0,132.0,48.0,0.0,-33.461941,-70.735649,Pudahuel
139969080.0,1.0,3.0,317.0,51.0,0.0,-33.55912,-70.574921,La Florida
139969080.0,1.0,3.0,190.0,170.0,1.0,-33.444086,-70.729176,Lo Prado
139969080.0,2.0,5.0,152.0,137.0,1.0,-33.453926,-70.718315,Lo Prado
139969080.0,2.0,4.0,165.0,80.0,1.0,-33.616985,-70.68998,San Bernardo
139969080.0,2.0,3.0,177.0,123.0,0.0,-33.459801,-70.635127,Santiago
139969080.0,3.0,3.0,140.0,80.0,1.0,-33.609234,-70.586806,Puente Alto
139969080.0,2.0,4.0,119.0,118.0,0.0,-33.59136,-70.564902,Puente Alto
140086800.0,2.0,2.0,285.0,72.0,0.0,-33.60623,-70.569689,Puente Alto
141264000.0,2.0,3.0,137.0,76.0,1.0,-33.49237,-70.743962,Maipú
141224760.0,1.0,2.0,180.0,93.3,1.0,-33.516707,-70.752231,Maipú
141264000.0,2.0,3.0,300.0,90.0,1.0,-33.47533,-70.531052,Peñalolén
141264000.0,2.0,4.0,146.8,72.0,1.0,-33.73654468,-70.75898459,Buin
141264000.0,3.0,5.0,115.0,72.0,0.0,-33.664363,-70.930335,Talagante
141264000.0,3.0,3.0,260.0,140.0,1.0,-33.471461,-70.703797,Estación Central
142048800.0,2.0,3.0,180.0,75.0,1.0,-33.297368,-70.878232,Lampa
141577920.0,2.0,3.0,160.0,65.0,0.0,-33.30077991,-70.87388035,Lampa
142441200.0,2.0,4.0,233.0,200.0,1.0,-33.568103,-70.797443,Padre Hurtado
143226000.0,1.0,5.0,106.0,81.0,1.0,-33.518669,-70.625595,La Granja
143226000.0,1.0,3.0,245.0,80.0,0.0,-33.516972,-70.590645,La Florida
142951320.0,3.0,5.0,160.0,120.0,0.0,-33.49649,-70.74308,Maipú
143226000.0,2.0,3.0,108.0,62.0,1.0,-33.451538,-70.760475,Pudahuel
144952560.0,2.0,3.0,139.0,75.0,1.0,-33.490097,-70.746162,Maipú
144952560.0,1.0,3.0,260.0,65.0,1.0,-33.62322025,-70.71233157,San Bernardo
143618400.0,2.0,4.0,180.0,80.0,0.0,-33.52413545,-70.7802559,Maipú
144952560.0,1.0,3.0,110.0,80.0,0.0,-33.466568,-70.738358,Pudahuel
144952560.0,2.0,3.0,270.0,165.0,1.0,-33.53937494,-70.62034762,La Granja
144952560.0,6.0,10.0,160.0,160.0,0.0,-33.433929,-70.73204,Cerro Navia
144952560.0,2.0,3.0,168.0,68.0,0.0,-33.539051,-70.566132,La Florida
144952560.0,2.0,5.0,145.0,119.0,1.0,-33.529011,-70.589752,La Florida
144952560.0,2.0,4.0,160.0,89.0,1.0,-33.544517,-70.573038,La Florida
144952560.0,2.0,4.0,220.0,110.0,0.0,-33.54862326,-70.55948267,Puente Alto
144952560.0,3.0,4.0,108.0,95.0,0.0,-33.563983,-70.778191,Maipú
145188000.0,1.0,3.0,300.0,250.0,0.0,-33.490141,-70.642998,San Miguel
145188000.0,2.0,5.0,140.0,120.0,0.0,-33.396301,-70.752831,Renca
145188000.0,2.0,5.0,140.0,120.0,0.0,-33.396301,-70.752831,Renca
145188000.0,2.0,5.0,140.0,120.0,0.0,-33.396301,-70.752831,Renca
145972800.0,3.0,3.0,167.0,95.0,1.0,-33.642498,-70.698311,San Bernardo
146953800.0,2.0,3.0,184.0,118.0,1.0,-33.360382,-70.73683535,Quilicura
145972800.0,3.0,3.0,130.0,72.0,1.0,-33.433984,-70.779617,Pudahuel
146365200.0,3.0,3.0,160.0,120.0,0.0,-33.616853,-70.707924,San Bernardo
146953800.0,3.0,5.0,175.0,132.0,0.0,-33.526287,-70.649361,La Cisterna
147974040.0,3.0,3.0,128.0,92.0,1.0,-33.558384,-70.787659,Maipú
147974040.0,2.0,3.0,250.0,180.0,0.0,-33.612198,-70.542,Puente Alto
146953800.0,1.0,3.0,187.0,79.0,1.0,-33.45159441,-70.7078262,Lo Prado
146953800.0,1.0,3.0,100.0,54.0,0.0,-33.53083,-70.580118,La Florida
147974040.0,3.0,4.0,121.0,113.0,0.0,-33.564312,-70.77566,Maipú
149112000.0,3.0,4.0,160.0,90.0,,-33.558717,-70.58635,La Florida
148955040.0,3.0,4.0,172.0,104.0,1.0,-33.55585992,-70.79104848,Maipú
149112000.0,3.0,4.0,197.0,100.0,1.0,-33.72869944,-70.71821312,Buin
147974040.0,2.0,3.0,220.0,95.0,0.0,-33.54205027,-70.59106432,La Florida
149112000.0,2.0,4.0,164.0,84.0,0.0,-33.418848,-70.697244,Quinta Normal
149465160.0,3.0,3.0,180.0,100.0,1.0,-33.72890121,-70.71972677,Buin
149975280.0,1.0,6.0,220.0,220.0,0.0,-33.458057,-70.630528,Santiago
149975280.0,2.0,4.0,149.0,80.0,0.0,-33.48636855,-70.6095583,Macul
149975280.0,3.0,4.0,125.0,93.0,1.0,-33.50989,-70.756443,Maipú
149975280.0,2.0,4.0,162.0,109.0,1.0,-33.45099353,-70.71876238,Lo Prado
149975280.0,1.0,3.0,143.0,120.0,0.0,-33.568562,-70.572687,Puente Alto
149975280.0,3.0,5.0,110.0,103.2,1.0,-33.486984,-70.772087,Maipú
149975280.0,2.0,4.0,100.0,70.0,0.0,-33.463638,-70.744934,Pudahuel
149975280.0,2.0,3.0,240.0,180.0,0.0,-33.50854025,-70.58344159,Peñalolén
149975280.0,2.0,4.0,120.0,88.0,1.0,-33.551688,-70.604013,La Florida
149975280.0,1.0,2.0,150.0,80.0,0.0,-33.470161,-70.651527,Santiago
149975280.0,2.0,5.0,510.0,300.0,0.0,-33.399136,-70.679321,Conchalí
149975280.0,2.0,4.0,676.0,200.0,0.0,-33.226594,-70.81583,Lampa
149975280.0,2.0,4.0,160.0,93.0,0.0,-33.39967,-70.650429,Recoleta
149975280.0,1.0,2.0,153.0,84.3,1.0,-33.503126,-70.644449,San Miguel
149975280.0,3.0,5.0,1.0,1.0,1.0,-33.539467,-70.783867,Maipú
149975280.0,1.0,2.0,220.0,110.0,1.0,-33.502468,-70.722725,Cerrillos
149975280.0,1.0,3.0,187.0,108.0,1.0,-33.48837492,-70.66638788,Pedro Aguirre Cerda
149975280.0,4.0,7.0,140.0,140.0,0.0,-33.391795,-70.647885,Recoleta
149975280.0,2.0,5.0,220.0,150.0,0.0,-33.49112045,-70.60519251,Macul
149975280.0,3.0,4.0,208.0,110.0,1.0,-33.384556,-70.646858,Recoleta
149975280.0,2.0,2.0,240.0,100.0,1.0,-33.49249,-70.603514,Macul
151074000.0,1.0,3.0,245.0,80.0,0.0,-33.516972,-70.590645,La Florida
151074000.0,3.0,3.0,100.0,92.5,0.0,-33.59983,-70.865474,Peñaflor
149975280.0,1.0,3.0,200.0,130.0,0.0,-33.470203,-70.651627,Santiago
152957520.0,2.0,5.0,200.0,140.0,0.0,-33.567372,-70.681312,El Bosque
151074000.0,2.0,3.0,140.0,80.0,1.0,-33.558009,-70.555372,Puente Alto
151466400.0,3.0,4.0,613.0,150.0,0.0,-33.75516,-70.876385,Isla de Maipo
152525880.0,3.0,3.0,245.0,120.02,0.0,-33.63177783,-70.7745893,Calera de Tango
151937280.0,1.0,6.0,260.0,130.0,1.0,-33.51551074,-70.67321377,La Cisterna
152957520.0,3.0,4.0,170.0,100.0,0.0,-33.641651,-70.695175,San Bernardo
153036000.0,2.0,3.0,300.0,80.0,0.0,-33.515858,-70.567871,La Florida
153036000.0,3.0,4.0,157.0,82.0,1.0,-33.731991,-70.741953,Buin
153036000.0,3.0,3.0,147.25,80.0,0.0,-33.728944,-70.773737,Buin
153036000.0,2.0,3.0,136.0,72.0,1.0,-33.544224,-70.599007,La Florida
153036000.0,1.0,3.0,144.0,144.0,0.0,-33.52964,-70.797641,Maipú
153036000.0,2.0,3.0,120.0,100.0,0.0,-33.52187563,-70.58890809,La Florida
153036000.0,1.0,4.0,368.0,208.0,0.0,-33.514238,-70.57193,La Florida
153036000.0,3.0,6.0,220.0,220.0,0.0,-33.50503032,-70.72260722,Cerrillos
153036000.0,2.0,2.0,209.0,80.0,0.0,-33.570174,-70.586238,Puente Alto
153310680.0,2.0,3.0,122.0,101.0,1.0,-33.472565,-70.740852,Maipú
154998000.0,2.0,3.0,260.0,132.0,0.0,-33.551888,-70.57859,La Florida
154998000.0,2.0,4.0,128.0,104.0,0.0,-33.55537,-70.78923,Maipú
154998000.0,2.0,2.0,194.4,98.1,0.0,-33.414188,-70.734917,Cerro Navia
154958760.0,2.0,3.0,192.0,70.0,1.0,-33.566213,-70.558191,Puente Alto
155782800.0,2.0,3.0,336.0,252.0,0.0,-33.456501,-70.672371,Santiago
156567600.0,3.0,3.0,140.0,80.0,0.0,-33.608407,-70.900428,Peñaflor
154958760.0,1.0,3.0,170.0,70.0,0.0,-33.470097,-70.582687,Ñuñoa
155939760.0,2.0,3.0,219.0,140.0,1.0,-33.495607,-70.605137,Macul
156567600.0,3.0,3.0,160.0,76.0,0.0,-33.611496,-70.886597,Peñaflor
156960000.0,1.0,2.0,70.0,55.0,1.0,-33.456863,-70.747162,Pudahuel
156567600.0,2.0,4.0,160.0,74.0,1.0,-33.525898,-70.560279,La Florida
156567600.0,2.0,3.0,220.0,63.0,1.0,-33.564285,-70.562447,Puente Alto
156960000.0,3.0,7.0,130.0,100.0,0.0,-33.452896,-70.709351,Lo Prado
156960000.0,2.0,3.0,1.0,1.0,0.0,-33.382405,-70.718477,Quilicura
156960000.0,2.0,3.0,1.0,1.0,0.0,-33.382405,-70.718477,Quilicura
158961240.0,3.0,4.0,180.0,120.0,0.0,-33.537344,-70.56037,La Florida
158922000.0,3.0,3.0,145.0,80.0,1.0,-33.286493,-70.872905,Lampa
159942240.0,2.0,3.0,300.0,200.0,0.0,-33.35577,-70.733967,Quilicura
159942240.0,2.0,3.0,500.0,80.0,0.0,-33.486816,-70.538956,Peñalolén
159942240.0,2.0,3.0,118.0,76.0,0.0,-33.380913,-70.73127,Quilicura
159942240.0,3.0,3.0,200.0,100.0,0.0,-33.414145,-70.724023,Cerro Navia
159942240.0,3.0,3.0,130.0,100.0,1.0,-33.5621761,-70.82457076,Padre Hurtado
159942240.0,3.0,3.0,91.0,72.0,0.0,-33.48331145,-70.75926539,Maipú
159942240.0,1.0,3.0,180.0,96.0,0.0,-33.396706,-70.64686,Recoleta
159942240.0,2.0,3.0,321.0,100.0,1.0,-33.527305,-70.669029,La Cisterna
159942240.0,1.0,3.0,200.0,200.0,0.0,-33.398349,-70.666825,Conchalí
160256160.0,2.0,3.0,100.0,92.0,1.0,-33.524481,-70.659637,La Cisterna
160884000.0,3.0,3.0,128.0,98.0,1.0,-33.380405,-70.726654,Quilicura
160844760.0,2.0,4.0,139.0,124.0,0.0,-33.509632,-70.750771,Maipú
161865000.0,3.0,3.0,134.0,121.0,1.0,-33.5471,-70.787636,Maipú
162846000.0,1.0,3.0,325.0,220.0,0.0,-33.571499,-70.67704,El Bosque
160884000.0,2.0,4.0,184.0,109.0,1.0,-33.402229,-70.649452,Recoleta
160884000.0,3.0,4.0,120.0,100.0,1.0,-33.584852,-70.577345,Puente Alto
162335880.0,3.0,4.0,170.0,89.0,0.0,-33.32802072,-70.7478935,Lampa
164808000.0,3.0,3.0,150.0,100.0,0.0,-33.380541,-70.731848,Quilicura
164964960.0,2.0,2.0,175.0,96.0,1.0,-33.47342217,-70.59495522,Ñuñoa
164808000.0,4.0,5.0,850.0,500.0,0.0,-33.493172,-70.782059,Maipú
162963720.0,3.0,3.0,150.0,99.0,0.0,-33.57045634,-70.54072257,Puente Alto
164808000.0,2.0,3.0,145.0,90.0,1.0,-33.44479,-70.688461,Estación Central
164964960.0,2.0,3.0,95.0,95.0,1.0,-33.483255,-70.769153,Maipú
164964960.0,3.0,3.0,111.0,76.0,0.0,-33.61208428,-70.54104729,Puente Alto
165867480.0,3.0,4.0,175.0,109.0,1.0,-33.328812,-70.74836,Lampa
164964960.0,2.0,5.0,203.0,130.0,0.0,-33.565966,-70.590776,La Florida
165945960.0,1.0,3.0,144.0,51.0,0.0,-33.509223,-70.651185,San Miguel
166966200.0,1.0,3.0,175.0,91.0,0.0,-33.504673,-70.761091,Maipú
166770000.0,3.0,3.0,120.0,79.0,0.0,-33.596019,-70.554136,Puente Alto
168732000.0,3.0,4.0,150.0,115.0,1.0,-33.50061698,-70.78290133,Maipú
168732000.0,2.0,3.0,147.0,92.0,1.0,-33.361107,-70.709248,Quilicura
168967440.0,2.0,5.0,420.0,108.0,0.0,-33.53169566,-70.59191195,La Florida
169948440.0,2.0,4.0,234.0,100.0,1.0,-33.472542,-70.558418,Peñalolén
169948440.0,1.0,3.0,174.0,89.0,1.0,-33.396596,-70.665565,Conchalí
168967440.0,3.0,4.0,128.0,117.0,1.0,-33.623258,-70.710638,San Bernardo
169948440.0,2.0,4.0,300.0,200.0,0.0,-33.496059,-70.669168,Pedro Aguirre Cerda
169320600.0,1.0,3.0,412.0,115.0,0.0,-33.5239176,-70.65611915,La Cisterna
172656000.0,3.0,3.0,132.0,84.0,1.0,-33.360741,-70.736694,Quilicura
169948440.0,1.0,4.0,243.0,116.0,0.0,-33.461834,-70.705505,Estación Central
169948440.0,4.0,10.0,135.0,120.0,0.0,-33.456005,-70.53273,La Reina
169948440.0,1.0,3.0,208.0,90.0,1.0,-33.58398336,-70.7129889,San Bernardo
170694000.0,3.0,3.0,201.0,92.5,0.0,-33.61120798,-70.88941476,Peñaflor
172969920.0,1.0,4.0,180.0,180.0,0.0,-33.461896,-70.673546,Santiago
173754720.0,2.0,3.0,104.0,88.0,0.0,-33.537448,-70.559491,La Florida
174618000.0,3.0,3.0,290.0,95.0,0.0,-33.08524,-70.92938,Tiltil
174618000.0,3.0,4.0,160.0,120.0,0.0,-33.62879,-70.676693,San Bernardo
174971160.0,2.0,4.0,130.0,108.0,1.0,-33.492253,-70.783073,Maipú
174971160.0,2.0,3.0,290.0,110.0,1.0,-33.803169,-70.698057,Paine
174971160.0,1.0,3.0,240.0,66.0,1.0,-33.603311,-70.568977,Puente Alto
174971160.0,3.0,5.0,126.0,120.0,0.0,-33.452732,-70.765099,Pudahuel
174971160.0,2.0,3.0,189.0,55.0,1.0,-33.533142,-70.567734,La Florida
174971160.0,3.0,4.0,200.0,170.0,1.0,-33.377527,-70.672063,Conchalí
176580000.0,2.0,6.0,250.0,150.0,1.0,-33.546177,-70.653351,La Cisterna
176580000.0,3.0,3.0,168.0,90.0,0.0,-33.590532,-70.545568,Puente Alto
176580000.0,2.0,3.0,440.0,100.0,0.0,-33.555904,-70.66307,El Bosque
176580000.0,3.0,4.0,179.0,100.0,0.0,-33.323605,-70.749153,Lampa
176580000.0,2.0,3.0,200.0,200.0,0.0,-33.521618,-70.57164,La Florida
178149600.0,2.0,3.0,290.0,90.0,0.0,-33.745202,-70.902089,Isla de Maipo
178698960.0,1.0,3.0,360.0,144.0,1.0,-33.35223216,-70.73229338,Quilicura
176580000.0,3.0,5.0,180.0,168.4,1.0,-33.418629,-70.739967,Cerro Navia
176580000.0,3.0,3.0,336.0,115.0,0.0,-33.439042,-70.701122,Quinta Normal
178934400.0,2.0,5.0,160.0,108.61,1.0,-33.499425,-70.666645,Pedro Aguirre Cerda
179444520.0,3.0,3.0,170.0,105.0,1.0,-33.554504,-70.77816,Maipú
179954640.0,2.0,4.0,220.0,135.0,0.0,-33.407562,-70.677109,Independencia
179954640.0,2.0,5.0,7000.0,240.0,0.0,-33.86282376,-70.78948729,Paine
179954640.0,1.0,3.0,600.0,90.0,0.0,-33.28459368,-70.87213274,Lampa
179954640.0,1.0,3.0,600.0,90.0,0.0,-33.28461163,-70.87204686,Lampa
179954640.0,1.0,7.0,288.0,160.0,0.0,-33.44466,-70.697838,Quinta Normal
179954640.0,1.0,4.0,400.0,80.0,0.0,-33.407116,-70.696798,Renca
179954640.0,1.0,2.0,280.0,110.0,0.0,-33.57409,-70.67402,El Bosque
179954640.0,1.0,3.0,264.0,71.0,0.0,-33.615972,-70.560104,Puente Alto
179954640.0,1.0,3.0,264.0,158.0,0.0,-33.46401157,-70.70012237,Estación Central
179954640.0,1.0,4.0,2250.0,100.2,1.0,-33.47834802,-70.55898232,Peñalolén
179954640.0,1.0,3.0,300.0,230.0,0.0,-33.525665,-70.640625,San Ramón
179954640.0,2.0,4.0,220.0,110.0,0.0,-33.377096,-70.679768,Conchalí
180504000.0,2.0,2.0,95.0,75.0,0.0,-33.541496,-70.572835,La Florida
179954640.0,2.0,3.0,129.0,79.0,1.0,-33.454163,-70.748714,Pudahuel
180935640.0,2.0,5.0,263.29,135.79,1.0,-33.4687849,-70.74030521,Maipú
180504000.0,3.0,5.0,220.0,200.0,0.0,-33.601032,-70.886979,Peñaflor
180504000.0,1.0,2.0,171.0,94.0,1.0,-33.470321,-70.58604,Ñuñoa
180504000.0,1.0,3.0,210.0,110.0,1.0,-33.472821,-70.734848,Maipú
180504000.0,2.0,8.0,180.0,180.0,0.0,-33.458633,-70.63591,Santiago
182073600.0,2.0,3.0,180.0,65.0,0.0,-33.562425,-70.561516,Puente Alto
182662200.0,2.0,3.0,340.0,98.39,0.0,-33.409447,-70.64328,Recoleta
183447000.0,2.0,4.0,315.0,180.0,0.0,-33.558716,-70.560661,La Florida
184428000.0,3.0,3.0,120.0,76.0,1.0,-33.53483113,-70.79869543,Maipú
183760920.0,1.0,4.0,357.0,235.0,1.0,-33.529694,-70.671043,La Cisterna
184938120.0,1.0,3.0,200.0,85.0,0.0,-33.461641,-70.555114,La Reina
184938120.0,2.0,4.0,263.0,147.0,0.0,-33.539738,-70.573547,La Florida
184428000.0,3.0,3.0,220.79,87.0,0.0,-33.724395,-70.741333,Buin
184938120.0,3.0,5.0,162.0,140.0,0.0,-33.452976,-70.76812,Pudahuel
184938120.0,2.0,3.0,123.0,93.0,0.0,-33.497246,-70.649734,San Miguel
184938120.0,3.0,4.0,500.0,120.0,0.0,-33.616962,-70.863137,Peñaflor
184938120.0,3.0,4.0,120.0,120.0,0.0,-33.503979,-70.57399,Peñalolén
184938120.0,3.0,4.0,250.0,139.0,1.0,-33.564477,-70.803179,Padre Hurtado
184938120.0,1.0,4.0,200.0,103.0,1.0,-33.453954,-70.711787,Lo Prado
184938120.0,3.0,4.0,226.0,99.0,0.0,-33.629452,-70.67783,San Bernardo
185409000.0,2.0,4.0,250.0,78.0,1.0,-33.526211,-70.578484,La Florida
185840640.0,2.0,7.0,165.0,150.0,1.0,-33.385139,-70.665207,Conchalí
185997600.0,1.0,3.0,447.94,111.32,1.0,-33.278458,-70.890303,Lampa
186939360.0,2.0,3.0,235.0,95.0,1.0,-33.54193017,-70.59353353,La Florida
185958360.0,2.0,3.0,190.0,64.0,0.0,-33.543724,-70.557694,La Florida
187959600.0,4.0,4.0,225.0,166.0,0.0,-33.49633,-70.708511,Cerrillos
188352000.0,3.0,3.0,200.0,120.0,0.0,-33.48086,-70.579327,Macul
188352000.0,1.0,3.0,354.0,95.0,0.0,-33.491188,-70.710815,Cerrillos
188352000.0,2.0,7.0,180.0,114.0,1.0,-33.368111,-70.68853,Conchalí
189450720.0,1.0,3.0,200.0,80.0,0.0,-33.467775,-70.57499,Peñalolén
189960840.0,2.0,3.0,161.0,70.0,0.0,-33.6452649,-70.68775403,San Bernardo
189960840.0,2.0,2.0,700.0,90.0,0.0,-33.591736,-70.706596,San Bernardo
189960840.0,2.0,4.0,1.0,1.0,1.0,-33.527832,-70.578369,La Florida
190235520.0,2.0,3.0,170.0,90.0,1.0,-33.461517,-70.560087,La Reina
190314000.0,3.0,3.0,90.0,80.0,1.0,-33.53003626,-70.5843996,La Florida
191098800.0,3.0,3.0,163.0,110.0,1.0,-33.381622,-70.730934,Quilicura
191962080.0,3.0,4.0,274.0,140.0,1.0,-33.481096,-70.626811,San Joaquín
190706400.0,2.0,3.0,171.0,72.0,0.0,-33.503563,-70.561945,Peñalolén
192276000.0,3.0,4.0,169.0,125.0,0.0,-33.59687464,-70.59222749,Puente Alto
,,,,,,,,
194944320.0,1.0,3.0,420.0,300.0,0.0,-33.528413,-70.660131,La Cisterna
195022800.0,3.0,3.0,234.0,89.0,1.0,-33.328588,-70.762129,Lampa
195415200.0,3.0,2.0,336.0,169.7,1.0,-33.375858,-70.672285,Conchalí
195689880.0,2.0,3.0,163.0,110.0,0.0,-33.569191,-70.552785,Puente Alto
195807600.0,2.0,4.0,300.0,270.0,1.0,-33.430687,-70.674225,Santiago
196200000.0,1.0,3.0,160.0,70.0,1.0,-33.509365,-70.655693,San Miguel
196200000.0,2.0,5.0,335.0,200.0,0.0,-33.58961233,-70.57898747,Puente Alto
196200000.0,3.0,4.0,240.0,162.0,0.0,-33.381829,-70.64527,Recoleta
196200000.0,2.0,3.0,207.0,73.0,0.0,-33.572564,-70.796778,Padre Hurtado
196945560.0,2.0,3.0,270.0,64.0,0.0,-33.542797,-70.663452,La Cisterna
197965800.0,3.0,3.0,182.0,85.0,1.0,-33.354927,-70.733124,Quilicura
198868320.0,3.0,3.0,182.0,85.0,1.0,-33.354927,-70.733124,Quilicura
197965800.0,1.0,6.0,334.0,214.0,0.0,-33.458782,-70.640182,Santiago
199967040.0,2.0,3.0,222.0,108.0,0.0,-33.490822,-70.772697,Maipú
199967040.0,2.0,9.0,425.0,237.0,0.0,-33.46106444,-70.67496534,Santiago
199967040.0,1.0,5.0,393.0,209.0,0.0,-33.492332,-70.647491,San Miguel
204048000.0,4.0,10.0,202.0,185.0,0.0,-33.45873067,-70.65492545,Santiago
200124000.0,3.0,4.0,425.0,140.0,1.0,-33.514939,-70.612486,La Granja
199967040.0,2.0,3.0,2047.0,130.0,0.0,-33.52438,-70.66523,La Cisterna
200124000.0,2.0,3.0,128.0,84.0,0.0,-33.387852,-70.725754,Quilicura
204048000.0,3.0,3.0,254.0,80.0,1.0,-33.492946,-70.579224,Peñalolén
204048000.0,2.0,7.0,320.0,220.0,0.0,-33.51528,-70.663562,La Cisterna
204950520.0,3.0,4.0,106.0,106.0,0.0,-33.323859,-70.751804,Lampa
204950520.0,3.0,5.0,147.0,143.0,0.0,-33.508713,-70.707787,Cerrillos
204950520.0,4.0,7.0,276.0,215.0,1.0,-33.490368,-70.584042,Macul
205068240.0,3.0,6.0,190.0,177.0,1.0,-33.38230133,-70.732403,Quilicura
206951760.0,2.0,3.0,200.0,130.0,0.0,-33.572445,-70.563545,Puente Alto
207579600.0,1.0,3.0,190.0,56.0,0.0,-33.388483,-70.68503,Conchalí
207579600.0,1.0,4.0,200.0,120.0,1.0,-33.512058,-70.619566,San Joaquín
206010000.0,2.0,3.0,398.0,92.43,1.0,-33.508324,-70.76222,Maipú
207579600.0,1.0,4.0,200.0,120.0,1.0,-33.512058,-70.619566,San Joaquín
207972000.0,1.0,3.0,100.0,100.0,1.0,-33.414345,-70.536842,Las Condes
209934000.0,3.0,4.0,230.0,138.0,1.0,-33.448174,-70.839232,Pudahuel
207932760.0,3.0,4.0,120.0,100.0,1.0,-33.51925,-70.569758,La Florida
